Date,Price,Education_Growth_Rate,Bank_Growth_Rate,GDP_Growth_Rate,tfarea,numberrooms,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,postcode_freq,Region_BARNET,Region_BEXLEY,Region_BRENT,Region_BRIGHTON AND HOVE,Region_BROMLEY,Region_BROXBOURNE,Region_CAMDEN,Region_CASTLE POINT,Region_CHELMSFORD,Region_CITY OF LONDON,Region_CITY OF WESTMINSTER,Region_CROYDON,Region_EALING,Region_ELMBRIDGE,Region_ENFIELD,Region_EPPING FOREST,Region_EPSOM AND EWELL,Region_GREENWICH,Region_HACKNEY,Region_HAMMERSMITH AND FULHAM,Region_HARINGEY,Region_HARLOW,Region_HARROW,Region_HAVERING,Region_HILLINGDON,Region_HOUNSLOW,Region_ISLINGTON,Region_KENSINGTON AND CHELSEA,Region_KINGSTON UPON THAMES,Region_LAMBETH,Region_LEWISHAM,Region_MALVERN HILLS,Region_MERTON,Region_NEWHAM,Region_REDBRIDGE,Region_REIGATE AND BANSTEAD,Region_RICHMOND UPON THAMES,Region_SOUTH BUCKS,Region_SOUTHWARK,Region_STEVENAGE,Region_SUTTON,Region_THREE RIVERS,Region_THURROCK,Region_TOWER HAMLETS,Region_WALTHAM FOREST,Region_WANDSWORTH,Tenure_Type_L,Tenure_Type_U,House_Type_F,House_Type_S,House_Type_T,Year,Month,Year_offset,Year_offset_sq,Population
1995-11-30,72274.42101322685,1.9,0.2,0.3,78.87910147242326,3.847020530796194,61.78662340903419,75.25605190915897,2.196664003305898e-05,0.0,0.0,0.0004991265285749938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03718492637883704,0.0,0.046169203893186926,0.0,0.06763164462191165,0.0,0.0,0.031195408035937112,0.024207636635887198,0.028200648864487147,0.03893186922884952,0.0,0.032443224357374595,0.0481657100074869,0.05041177938607437,0.054654354878961815,0.01746942850012478,0.021961567257299724,0.036935363114549535,0.04267531819316197,0.047417020214624406,0.0,0.040179685550286996,0.04492138757174944,0.0476665834789119,0.0,0.035687546793112056,0.0,0.03543798352882456,0.0,0.04117793860743699,0.0,0.0,0.028699775393062142,0.041926628400299475,0.057898677314699276,0.5061142999750436,0.0,0.4981282755178438,0.1365111055652608,0.3409034190167207,1995,11,0,0,7030000.0
1995-12-31,73215.26407631456,1.9,0.2,0.3,77.56343015355979,3.7797716150081566,62.001628664495115,75.12587249883667,2.2792207687344845e-05,0.0,0.0,0.0006979990693345743,0.0,0.00023266635644485808,0.0,0.0,0.0,0.0,0.0,0.03350395532805956,0.0,0.050023266635644485,0.00023266635644485808,0.06747324336900884,0.0,0.0,0.031177291763610983,0.021172638436482084,0.02791996277338297,0.03350395532805956,0.0,0.02791996277338297,0.03373662168450442,0.04257794322940903,0.05234993020009307,0.018613308515588647,0.024429967426710098,0.037924616100511864,0.041879944160074456,0.04746393671475105,0.00023266635644485808,0.03629595160539786,0.051186598417868774,0.04723127035830619,0.0,0.04141461144718474,0.0,0.050255932992089344,0.0,0.048859934853420196,0.0,0.0,0.02629129827826896,0.03722661703117729,0.06747324336900884,0.5307119590507212,0.00023266635644485808,0.5179153094462541,0.13727315030246626,0.3252675663099116,1995,12,0,0,7030000.0
1996-01-31,76376.02831511074,1.8,0.6,0.6999999999999998,81.47983324922905,3.932808546527973,61.371180263526774,75.0187832912812,2.134932447950267e-05,0.0,0.0,0.000560695262125035,0.0,0.0002803476310625175,0.0,0.0002803476310625175,0.0,0.0,0.0002803476310625175,0.04653770675637791,0.0002803476310625175,0.04597701149425287,0.0,0.06223717409587889,0.0,0.0,0.027754415475189236,0.02467059153350154,0.02831511073731427,0.036725539669189795,0.0,0.03420241098962714,0.04008971124194,0.056349873843566024,0.04065040650406504,0.021867115222876366,0.027474067844126718,0.031959629941127,0.03784693019343986,0.042612839921502665,0.0,0.03532380151387721,0.04289318755256518,0.054667788057190914,0.0,0.03700588730025231,0.0,0.03756658256237735,0.0,0.04065040650406504,0.0,0.0,0.02467059153350154,0.04653770675637791,0.07317073170731707,0.5007008690776563,0.0,0.49004765909728065,0.13232408186150826,0.34959349593495936,1996,1,1,1,7078000.0
1996-02-29,75541.7626832018,1.8,0.6,0.7,80.04120205749717,3.856011315417256,61.19757609921082,74.68122886133033,2.1693738784283994e-05,0.0,0.0,0.0005636978579481398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03635851183765502,0.0002818489289740699,0.047068771138669675,0.0,0.06313416009019165,0.0,0.0,0.03269447576099211,0.020574971815107104,0.02874859075535513,0.03804960541149944,0.0,0.03974069898534385,0.036076662908680945,0.04594137542277339,0.04594137542277339,0.021702367531003384,0.02564825253664036,0.02987598647125141,0.03861330326944758,0.0467869222096956,0.0,0.03664036076662908,0.04340473506200677,0.05186020293122886,0.0,0.033821871476888386,0.0,0.04114994363021421,0.0,0.05383314543404735,0.0,0.0,0.03579481397970688,0.03551296505073281,0.0701803833145434,0.5107102593010147,0.0,0.5005636978579482,0.1414881623449831,0.3337091319052988,1996,2,1,1,7078000.0
1996-03-31,75189.40207075064,1.8000000000000003,0.6,0.7,79.01157113891286,3.8777273709224453,61.6369715271786,75.18917169974115,2.145903794534899e-05,0.0,0.0,0.0006471095772217428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362381363244176,0.0,0.05176876617773943,0.0,0.0638481449525453,0.0,0.00021570319240724764,0.02998274374460742,0.019413287316652286,0.030629853321829163,0.035806729939603106,0.0,0.03084555651423641,0.040120793787748056,0.051984469370146676,0.04163071613459879,0.020276100086281276,0.02372735116479724,0.03731665228645384,0.04551337359792925,0.04486626402070751,0.0,0.045297670405522,0.045081967213114756,0.04874892148403796,0.0,0.04184641932700604,0.0,0.03559102674719586,0.0,0.04206212251941329,0.0,0.0,0.02459016393442623,0.040120793787748056,0.07182916307161347,0.4926660914581536,0.0,0.4840379637618637,0.13805004314063848,0.34922346850733393,1996,3,1,1,7078000.0
1996-04-30,77666.59420966612,0.9,0.2,0.3,80.68885403689004,3.8987134502923975,61.48003735699276,74.7165538174177,2.15339063540638e-05,0.0,0.0,0.00046696240952603317,0.0,0.00023348120476301658,0.0,0.0,0.0,0.0,0.0,0.03829091758113472,0.00023348120476301658,0.04716320336212935,0.0,0.05860378239551716,0.0,0.0,0.026383376138220872,0.018678496381041326,0.03292084987158534,0.03315433107634835,0.0,0.03502218071445248,0.033854774690637406,0.04739668456689237,0.0436609852906841,0.02054634601914546,0.023348120476301658,0.03899136119542377,0.044828391314499186,0.048564090590707445,0.0,0.03759047396684567,0.04132617324305393,0.050665421433574595,0.0,0.046929722157366335,0.0,0.0408592108335279,0.0,0.04296054167639505,0.0,0.0,0.024982488909642775,0.04996497781928555,0.07214569227177212,0.5054868083119309,0.0,0.4879757179547046,0.1449918281578333,0.34041559654447817,1996,4,1,1,7078000.0
1996-05-31,78957.0523278184,0.8999999999999999,0.20000000000000004,0.3,79.4022826375529,3.8265739667825414,61.70584840323201,74.94324740284725,2.1834223004595013e-05,0.0,0.0,0.00019238168526356292,0.0,0.00019238168526356292,0.0,0.0,0.0,0.0,0.0,0.04213158907272028,0.00019238168526356292,0.04963447479799923,0.0,0.05425163524432474,0.0,0.0,0.033282031550596385,0.013659099653712967,0.032320123124278566,0.03462870334744132,0.0,0.03636013851481339,0.03866871873797614,0.0529049634474798,0.04424778761061947,0.018276260100038477,0.02847248941900731,0.03963062716429396,0.05155829165063486,0.043478260869565216,0.0,0.03789919199692189,0.04001539053482109,0.04790303963062716,0.0,0.037514428626394765,0.0,0.029434397845325123,0.0,0.04367064255482878,0.0,0.0,0.03385917660638707,0.03828395536744902,0.07714505579068873,0.5236629472874182,0.0,0.5107733743747596,0.13870719507502885,0.3274336283185841,1996,5,1,1,7078000.0
1996-06-30,80488.0463721767,0.8999999999999999,0.2,0.3,78.51850826903858,3.8115477145148358,61.92484509294423,75.05576654007595,2.2649390434252772e-05,0.0,0.0,0.0003997601439136518,0.0,0.0001998800719568259,0.0,0.0,0.0,0.0,0.0,0.034579252448530884,0.0,0.0485708574855087,0.0,0.05736558065160904,0.0,0.0,0.027183689786128323,0.016989806116330202,0.034579252448530884,0.034579252448530884,0.0,0.03218069158504897,0.03737757345592645,0.054967019788127125,0.047171696981810916,0.02298620827503498,0.021587047771337197,0.03757745352788327,0.04797121726963822,0.04677193683789726,0.0,0.04017589446332201,0.034979012592444535,0.04077553467919248,0.0,0.04877073755746552,0.0,0.04337397561463122,0.0,0.04677193683789726,0.0,0.0,0.03178093144113532,0.03797721367179692,0.07195682590445733,0.5264841095342795,0.0,0.5120927443533879,0.14231461123326006,0.32300619628223065,1996,6,1,1,7078000.0
1996-07-31,81723.3493211074,-1.3,1.1,0.9000000000000001,80.43180827014636,3.8993988684582743,61.11003350379122,74.42990654205607,2.0894305643556417e-05,0.0,0.0,0.0007053429730206313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04143889966496209,0.0,0.045847293246341035,0.0,0.0585434667607124,0.0,0.0,0.03491447716452125,0.02204196790689473,0.03368012696173514,0.03879386351613472,0.0,0.034385469934755775,0.03808852054311409,0.04672897196261682,0.04108622817845177,0.024510668312466937,0.026450361488273674,0.03244577675894904,0.051842708517016396,0.04708164344912714,0.0,0.034385469934755775,0.03879386351613472,0.03949920648915535,0.0,0.04249691412449304,0.0,0.037030506083583145,0.0,0.04196790689472756,0.0,0.0,0.026450361488273674,0.04337859284076882,0.0765297125727385,0.5171927349673779,0.0,0.5062599188855581,0.14071592311761594,0.3293951684006348,1996,7,1,1,7078000.0
1996-08-31,82448.76149857836,-1.3,1.1,0.9,79.77609098511458,3.8711245181833416,61.62083960528516,74.92757986285332,2.1474390243325367e-05,0.0003345040976751965,0.0,0.0003345040976751965,0.0,0.00016725204883759825,0.0,0.0,0.0,0.0,0.0,0.0386352232814852,0.00016725204883759825,0.0481685900652283,0.0,0.05285164743268105,0.0,0.0,0.029436360595417294,0.02023749790934939,0.03428667001170764,0.03411941796287005,0.0,0.029938116741930088,0.04164576016056196,0.04867034621174109,0.039304231476835594,0.021575514300050176,0.027931092155878908,0.03662819869543402,0.04599431343033952,0.04164576016056196,0.0,0.04582706138150192,0.032112393376818864,0.049004850309416294,0.0,0.060210737581535376,0.0,0.024418799130289347,0.0,0.04398728884428834,0.0,0.0,0.03094162903495568,0.04315102860010035,0.0781067068071584,0.5144673022244522,0.0,0.5014216424151196,0.1435022579026593,0.33400234152868374,1996,8,1,1,7078000.0
1996-09-30,82666.68984247692,-1.3,1.1,0.9,79.76325063190295,3.8472423802612483,61.722795582111175,74.8281730943328,2.153326139095658e-05,0.0,0.0,0.0001810610175629187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04182509505703422,0.0001810610175629187,0.05721528154988231,0.0,0.055585732391816044,0.0001810610175629187,0.0,0.03078037298569618,0.025167481441245698,0.040014484881405035,0.03766069165308709,0.0,0.037298569617961255,0.035487959442332066,0.054680427304001446,0.03222886112619953,0.020459894984609813,0.022994749230490677,0.034220532319391636,0.042368278109722976,0.037117508600398336,0.0,0.038565996740901685,0.035850081477457905,0.043092522179974654,0.0,0.044903132355603836,0.0,0.03784175267065001,0.0,0.043635705232663406,0.0,0.0,0.03367734926670288,0.04037660691653087,0.07622668839398877,0.5352163679159877,0.0,0.5200072424407025,0.13996016657613616,0.3186673909107369,1996,9,1,1,7078000.0
1996-10-31,80518.3,3.4,1.5,1.4,79.13709736564627,3.867326057298772,61.60748299319728,74.81496598639455,2.1050727639277086e-05,0.0,0.0,0.0006802721088435374,0.0,0.0003401360544217687,0.0,0.00017006802721088434,0.0,0.0,0.0,0.04064625850340136,0.0,0.055612244897959184,0.0,0.05102040816326531,0.0,0.0,0.030272108843537416,0.01904761904761905,0.03554421768707483,0.0336734693877551,0.0,0.03333333333333333,0.03486394557823129,0.05119047619047619,0.03605442176870748,0.02074829931972789,0.021598639455782314,0.036734693877551024,0.047448979591836735,0.04625850340136054,0.0,0.042346938775510205,0.04336734693877551,0.04353741496598639,0.0,0.04149659863945578,0.0,0.03571428571428571,0.0,0.039285714285714285,0.0,0.0,0.03554421768707483,0.04574829931972789,0.07755102040816327,0.5215986394557823,0.0,0.5100340136054422,0.13707482993197279,0.32908163265306123,1996,10,1,1,7078000.0
1996-11-30,80952.39587059015,3.3999999999999995,1.5,1.4,78.19505332466265,3.78748370273794,61.87026499756137,75.01430661681027,2.159756165368945e-05,0.0,0.0,0.0006503007641033978,0.0,0.00016257519102584944,0.0,0.0,0.0,0.0,0.0,0.03739229393594538,0.0,0.046659079824418796,0.0,0.06307917411802959,0.0,0.0,0.03397821492440253,0.020159323687205334,0.030401560721833847,0.03267761339619574,0.0,0.030238985530807998,0.03284018858722159,0.05413753861160787,0.03560396683466103,0.02389855308079987,0.024548853844903268,0.031539587059014794,0.05381238822955617,0.04779710616159974,0.0,0.038367745082100474,0.03560396683466103,0.05202406112827183,0.0,0.045521053487237846,0.0,0.03511624126158348,0.0,0.03950577141928142,0.0,0.0,0.03316533896927329,0.0447081775321086,0.07576003901804584,0.5407250853519753,0.0,0.5283693708340107,0.12713379938221428,0.3222240286132336,1996,11,1,1,7078000.0
1996-12-31,82842.25265739983,3.4,1.5,1.4,77.70306254292723,3.759914782038676,62.046279640228946,74.75470155355683,2.2064857485051945e-05,0.0,0.0,0.00032706459525756336,0.0,0.00016353229762878168,0.0,0.0,0.0,0.0,0.0,0.038103025347506134,0.0,0.05053147996729354,0.0,0.05789043336058872,0.0,0.0,0.033524121013900246,0.021913327882256747,0.03515944399018806,0.03368765331152903,0.0,0.032379394930498774,0.032379394930498774,0.043499591169255926,0.035322976287816846,0.02109566639411284,0.027473426001635323,0.03679476696647588,0.05053147996729354,0.04578904333605887,0.0,0.04366312346688471,0.042354865085854454,0.04121013900245298,0.0,0.04578904333605887,0.0,0.03646770237121832,0.0,0.04071954210956664,0.0,0.0,0.03990188062142273,0.04186426819296811,0.07113654946852004,0.557318070318888,0.0,0.5453802125919869,0.12869991823385118,0.30580539656582173,1996,12,1,1,7078000.0
1997-01-31,86858.40447879508,1.1,1.8000000000000003,1.6,79.29375610384463,3.8206554121151934,61.802417756638924,74.79686880697582,2.093931909468943e-05,0.0,0.0,0.00039635354736424893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04518430439952437,0.0,0.053904082441537854,0.0,0.05489496630994847,0.0,0.0,0.027348394768133173,0.023384859294490686,0.033690051525961155,0.03428458184700753,0.0,0.03309552120491478,0.03507728894173603,0.0469678953626635,0.033690051525961155,0.028339278636543796,0.03468093539437178,0.02893380895759017,0.05033690051525961,0.03983353151010702,0.0,0.04221165279429251,0.039437177962742764,0.04795877923107412,0.0,0.04478795085216013,0.0,0.033491874752279036,0.0,0.0348791121680539,0.0,0.0,0.03250099088386841,0.041617122473246136,0.0786761791518034,0.546175188267935,0.0,0.5340864050733254,0.11969877130400317,0.31886642885453825,1997,1,2,4,7126000.0
1997-02-28,85736.4607579209,1.1,1.8,1.6,77.8353668627045,3.7556570479551588,61.92130875957755,74.84323876579002,2.1633444498847568e-05,0.0002070822116380203,0.0,0.0008283288465520812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044729757713812386,0.0,0.0519776351211431,0.0,0.052598881756057154,0.0,0.0,0.02837026299440878,0.023607372126734312,0.02837026299440878,0.0418306067508801,0.0,0.030855249534065023,0.03686063367156761,0.052598881756057154,0.0418306067508801,0.024435700973286394,0.028991509629322842,0.03810312694139573,0.04866431973493477,0.040795195692689995,0.0,0.04307310002070822,0.03913853799958584,0.037481880306481676,0.0,0.04058811348105198,0.0,0.036653551459929594,0.0,0.03623938703665355,0.0,0.0,0.034375647131911366,0.045351004348726444,0.07123628080347898,0.5595361358459309,0.0,0.5458687098778215,0.1244564091944502,0.30461793331952786,1997,2,2,4,7126000.0
1997-03-31,86132.46309439318,1.1,1.8000000000000003,1.6,77.9355049556423,3.7827788649706457,62.17831795599716,74.81689141234918,2.1843442148854643e-05,0.0,0.0,0.00035486160397445,0.0,0.000177430801987225,0.0,0.0,0.0,0.0,0.0,0.04009936124911285,0.0,0.04435770049680625,0.0,0.05589070262597587,0.0,0.0,0.024662881476224273,0.023066004258339247,0.027324343506032647,0.04205110007097232,0.0,0.032647267565649396,0.03530872959545777,0.04630943931866572,0.037970191625266145,0.024662881476224273,0.025195173882185947,0.03761533002129169,0.04630943931866572,0.04772888573456352,0.0,0.04098651525904897,0.037970191625266145,0.04205110007097232,0.0,0.03956706884315117,0.0,0.048970901348474094,0.0,0.04045422285308729,0.0,0.0,0.04453513129879347,0.03726046841731725,0.07647267565649397,0.5651171043293116,0.0,0.5548261178140526,0.1213626685592619,0.3034066713981547,1997,3,2,4,7126000.0
